dst,size,time
10,8,1524634939604721
10,8,1524634939604741
10,8,1524634939604762
10,8,1524634939604784
10,8,1524634939604805
10,8,1524634939604826
10,8,1524634939604847
10,8,1524634939604868
10,8,1524634939604890
10,8,1524634939604921
10,8,1524634939604947
10,8,1524634939604969
10,8,1524634939604991
10,8,1524634939605022
10,8,1524634939605046
10,8,1524634939605067
10,8,1524634939605098
10,8,1524634939605128
10,8,1524634939605150
10,0,1524634939605193
10,0,1524634939605215
10,0,1524634939605236
10,0,1524634939605257
10,0,1524634939605278
10,0,1524634939605300
10,0,1524634939605321
10,0,1524634939605342
10,8,1524634939605615
10,8,1524634939605639
10,8,1524634939605663
10,8,1524634939605686
10,8,1524634939605708
10,8,1524634939605730
10,8,1524634939605752
10,8,1524634939605774
10,8,1524634939605806
10,8,1524634939605827
10,8,1524634939605878
10,8,1524634939605901
10,8,1524634939605923
10,8,1524634939605946
10,8,1524634939605968
10,8,1524634939605995
10,8,1524634939606017
10,8,1524634939606051
10,8,1524634939606072
10,8,1524634939606095
10,8,1524634939606117
10,8,1524634939606139
10,8,1524634939606161
10,8,1524634939606182
10,8,1524634939606204
10,8,1524634939606226
10,8,1524634939606248
10,8,1524634939606270
10,8,1524634939606292
10,8,1524634939606314
10,8,1524634939606336
10,8,1524634939606380
10,0,1524634939606422
10,0,1524634939606443
10,0,1524634939606465
10,0,1524634939606487
10,0,1524634939606509
10,0,1524634939606532
10,0,1524634939606553
10,0,1524634939606575
10,8,1524634939606597
10,8,1524634939606619
10,8,1524634939606668
10,8,1524634939606859
10,8,1524634939607028
10,8,1524634939607135
10,8,1524634939607219
10,8,1524634939607240
10,8,1524634939607321
10,8,1524634939607352
10,8,1524634939607373
10,8,1524634939607418
10,8,1524634939607503
10,8,1524634939607581
10,8,1524634939607677
10,8,1524634939607797
10,8,1524634939607962
10,8,1524634939608025
10,8,1524634939608080
10,1640,1524634939608279
10,1640,1524634939608391
10,1640,1524634939608483
10,1640,1524634939608540
10,1640,1524634939608624
10,1640,1524634939608649
10,1640,1524634939608740
10,1640,1524634939608768
10,1640,1524634939608792
10,1640,1524634939608814
10,1576,1524634939608842
10,1640,1524634939608865
10,1640,1524634939608892
10,1640,1524634939608915
10,1640,1524634939608944
10,1640,1524634939608975
10,1640,1524634939608998
10,1640,1524634939609023
10,1640,1524634939609046
10,1640,1524634939609069
10,1640,1524634939609142
10,1640,1524634939609194
10,1640,1524634939609275
10,1640,1524634939609344
10,1640,1524634939609374
10,1640,1524634939609402
10,1640,1524634939609429
10,1640,1524634939609465
10,1640,1524634939609493
10,1640,1524634939609530
10,1640,1524634939609555
10,1640,1524634939609579
10,1640,1524634939609662
10,1640,1524634939609686
10,1640,1524634939609870
10,1640,1524634939609902
10,1640,1524634939609925
10,1640,1524634939610049
10,1640,1524634939610161
10,1640,1524634939610274
10,1640,1524634939610307
10,1640,1524634939610340
10,1640,1524634939610367
10,1640,1524634939610433
10,1640,1524634939610465
10,1640,1524634939610526
10,1640,1524634939610556
10,1640,1524634939610602
10,1640,1524634939610623
10,1640,1524634939610675
10,1576,1524634939610763
10,1640,1524634939610835
10,1640,1524634939610864
10,1640,1524634939610897
10,1640,1524634939610962
10,1640,1524634939611028
10,1640,1524634939611100
10,1640,1524634939611136
10,1640,1524634939611175
10,1640,1524634939611197
10,1640,1524634939611238
10,1640,1524634939611285
10,1640,1524634939611341
10,1640,1524634939611383
10,1640,1524634939611492
10,1640,1524634939611516
10,1640,1524634939611538
10,1640,1524634939611561
10,1640,1524634939611589
10,1640,1524634939611611
10,1640,1524634939611652
10,1640,1524634939611674
10,1640,1524634939611766
10,1640,1524634939611788
10,1640,1524634939611859
10,1640,1524634939611882
10,1640,1524634939611920
10,28,1524634939612039
10,28,1524634939612096
10,28,1524634939612148
10,28,1524634939612171
10,28,1524634939612206
10,28,1524634939612228
10,28,1524634939612249
10,28,1524634939612270
10,28,1524634939612293
10,28,1524634939612314
10,0,1524634939612335
10,0,1524634939612361
10,0,1524634939612420
10,16,1524634939612449
10,28,1524634939612491
10,28,1524634939612512
10,28,1524634939612533
10,28,1524634939612554
10,28,1524634939612575
10,28,1524634939612600
10,28,1524634939612621
10,28,1524634939612643
10,28,1524634939612671
10,28,1524634939612701
10,28,1524634939612758
10,28,1524634939612802
10,28,1524634939612825
10,28,1524634939612858
10,28,1524634939612879
10,28,1524634939612901
10,28,1524634939612926
10,28,1524634939612950
10,28,1524634939612971
10,28,1524634939612993
10,28,1524634939613014
10,28,1524634939613047
10,28,1524634939613086
10,28,1524634939613116
10,28,1524634939613137
10,28,1524634939613173
10,28,1524634939613207
10,28,1524634939613232
10,28,1524634939613255
10,28,1524634939613278
10,28,1524634939613300
10,28,1524634939613353
10,28,1524634939613384
10,28,1524634939613406
10,28,1524634939613428
10,28,1524634939613461
10,0,1524634939613503
10,0,1524634939613528
10,0,1524634939613549
10,16,1524634939613570
10,28,1524634939613665
10,28,1524634939613703
10,28,1524634939613734
10,28,1524634939613905
10,28,1524634939613932
10,28,1524634939613958
10,28,1524634939613979
10,28,1524634939614006
10,28,1524634939614032
10,28,1524634939614082
10,28,1524634939614107
10,28,1524634939614148
10,28,1524634939614176
10,28,1524634939614197
10,28,1524634939614218
10,28,1524634939614238
10,28,1524634939614259
10,28,1524634939614280
10,28,1524634939614301
10,28,1524634939614322
10,28,1524634939614343
10,28,1524634939614364
10,28,1524634939614386
10,28,1524634939614424
10,28,1524634939614449
10,28,1524634939614472
10,28,1524634939614493
10,28,1524634939614526
10,28,1524634939614554
10,28,1524634939614585
10,28,1524634939614615
10,28,1524634939614638
10,28,1524634939614659
10,0,1524634939614680
10,0,1524634939614701
10,0,1524634939614736
10,16,1524634939614775
10,28,1524634939614796
10,28,1524634939614826
10,28,1524634939614847
10,28,1524634939614870
10,28,1524634939614894
10,28,1524634939614916
10,28,1524634939614937
10,28,1524634939614975
10,28,1524634939615001
10,28,1524634939615024
10,28,1524634939615060
10,28,1524634939615085
10,28,1524634939615108
10,28,1524634939615210
10,28,1524634939615231
10,28,1524634939615252
10,28,1524634939615275
10,28,1524634939615296
10,28,1524634939615319
10,28,1524634939615372
10,28,1524634939615395
10,28,1524634939615453
10,28,1524634939615502
10,28,1524634939615531
10,28,1524634939615560
10,28,1524634939615581
10,28,1524634939615603
10,28,1524634939615625
10,28,1524634939615655
10,28,1524634939615678
10,28,1524634939615699
10,28,1524634939615721
10,28,1524634939615754
10,28,1524634939615775
10,28,1524634939615809
10,28,1524634939615830
10,0,1524634939615851
10,0,1524634939615871
10,0,1524634939615893
10,16,1524634939615914
10,28,1524634939615937
10,28,1524634939615958
10,28,1524634939615998
10,28,1524634939616028
10,28,1524634939616051
10,28,1524634939616074
10,28,1524634939616098
10,28,1524634939616126
10,28,1524634939616153
10,28,1524634939616187
10,28,1524634939616247
10,28,1524634939616270
10,28,1524634939616301
10,28,1524634939616326
10,28,1524634939616346
10,28,1524634939616368
10,28,1524634939616393
10,28,1524634939616430
10,28,1524634939616486
10,28,1524634939616507
10,28,1524634939616536
10,28,1524634939616568
10,28,1524634939616632
10,52432,1524634939616672
10,52432,1524634939616753
10,52432,1524634939616830
10,52432,1524634939616909
10,52432,1524634939616997
10,52432,1524634939617064
10,52432,1524634939617133
10,52432,1524634939617197
10,52432,1524634939617290
10,52432,1524634939617471
10,52304,1524634939617682
10,52432,1524634939617846
10,52432,1524634939617911
10,52432,1524634939618037
10,52432,1524634939618100
10,52432,1524634939618208
10,52432,1524634939618322
10,52432,1524634939618399
10,52432,1524634939618660
10,52432,1524634939618761
10,52432,1524634939618929
10,52432,1524634939619059
10,52432,1524634939619178
10,52432,1524634939619316
10,52432,1524634939619419
10,52432,1524634939619576
10,52432,1524634939619672
10,52432,1524634939619808
10,52432,1524634939619993
10,52432,1524634939620072
10,52432,1524634939620220
10,52432,1524634939620436
10,52432,1524634939620541
10,52432,1524634939620669
10,52432,1524634939620825
10,52432,1524634939620927
10,52432,1524634939621068
10,52432,1524634939621164
10,52432,1524634939621336
10,52432,1524634939621426
10,52432,1524634939621482
10,52432,1524634939621615
10,52432,1524634939621842
10,52432,1524634939621939
10,52432,1524634939622064
10,52432,1524634939622133
10,52432,1524634939622232
10,52432,1524634939622337
10,52432,1524634939622600
10,52432,1524634939622692
10,52304,1524634939622870
10,52432,1524634939623067
10,52432,1524634939623133
10,52432,1524634939623367
10,52432,1524634939623403
10,52432,1524634939623507
10,52432,1524634939623609
10,52432,1524634939623712
10,52432,1524634939623756
10,52432,1524634939623820
10,52432,1524634939623925
10,52432,1524634939624007
10,52432,1524634939624134
10,52432,1524634939624216
10,52432,1524634939624274
10,52432,1524634939624353
10,52432,1524634939624486
10,52432,1524634939624521
10,52432,1524634939624598
10,52432,1524634939624696
10,52432,1524634939624756
10,52432,1524634939624833
10,52432,1524634939625076
10,52432,1524634939625186
10,52432,1524634939625220
10,52432,1524634939625258
10,52432,1524634939625330
10,52,1524634939628176
10,52,1524634939628295
10,52,1524634939628386
10,52,1524634939628413
10,52,1524634939628515
10,52,1524634939628552
10,52,1524634939628583
10,52,1524634939628648
10,52,1524634939628694
10,52,1524634939628848
10,20,1524634939628875
10,52,1524634939628897
10,52,1524634939628931
10,52,1524634939628953
10,52,1524634939628975
10,52,1524634939629017
10,52,1524634939629096
10,52,1524634939629126
10,52,1524634939629147
10,52,1524634939629172
10,52,1524634939629229
10,52,1524634939629250
10,52,1524634939629271
10,52,1524634939629292
10,52,1524634939629314
10,52,1524634939629375
10,52,1524634939629396
10,52,1524634939629448
10,52,1524634939629536
10,52,1524634939629654
10,52,1524634939629676
10,52,1524634939629698
10,52,1524634939629720
10,52,1524634939629761
10,52,1524634939629784
10,52,1524634939629810
10,52,1524634939629901
10,52,1524634939629926
10,52,1524634939629948
10,52,1524634939629969
10,52,1524634939629990
10,52,1524634939630012
10,52,1524634939630034
10,52,1524634939630056
10,52,1524634939630077
10,52,1524634939630100
10,52,1524634939630122
10,52,1524634939630143
10,52,1524634939630165
10,52,1524634939630187
10,20,1524634939630209
10,52,1524634939630231
10,52,1524634939630253
10,52,1524634939630275
10,52,1524634939630297
10,52,1524634939630318
10,52,1524634939630340
10,52,1524634939630361
10,52,1524634939630383
10,52,1524634939630404
10,52,1524634939630426
10,52,1524634939630447
10,52,1524634939630475
10,52,1524634939630498
10,52,1524634939630519
10,52,1524634939630539
10,52,1524634939630560
10,52,1524634939630581
10,52,1524634939630603
10,52,1524634939630625
10,52,1524634939630647
10,52,1524634939630669
10,52,1524634939630690
10,52,1524634939630712
10,52,1524634939630733
10,52,1524634939630755
10,52,1524634939630776
10,52,1524634939630811
10,52,1524634939630836
10,52,1524634939630860
10,52,1524634939630881
10,52,1524634939630902
10,52,1524634939630925
10,52,1524634939630947
10,52,1524634939630969
10,52,1524634939630992
10,52,1524634939631013
10,20,1524634939631036
10,52,1524634939631057
10,52,1524634939631079
10,52,1524634939631101
10,52,1524634939631122
10,52,1524634939631144
10,52,1524634939631166
10,52,1524634939631187
10,52,1524634939631209
10,52,1524634939631232
10,52,1524634939631253
10,52,1524634939631318
10,52,1524634939631340
10,52,1524634939631361
10,52,1524634939631383
10,52,1524634939631406
10,52,1524634939631428
10,52,1524634939631449
10,52,1524634939631474
10,52,1524634939631495
10,52,1524634939631517
10,52,1524634939631541
10,52,1524634939631562
10,52,1524634939631583
10,52,1524634939631609
10,52,1524634939631642
10,52,1524634939631663
10,52,1524634939631684
10,52,1524634939631706
10,52,1524634939631728
10,52,1524634939631754
10,52,1524634939631775
10,52,1524634939631803
10,52,1524634939631826
10,52,1524634939631847
10,52,1524634939631869
10,52,1524634939631890
10,52,1524634939631911
10,52,1524634939631933
10,52,1524634939631954
10,20,1524634939631976
10,52,1524634939631997
10,52,1524634939632019
10,52,1524634939632041
10,52,1524634939632064
10,52,1524634939632086
10,52,1524634939632108
10,52,1524634939632130
10,52,1524634939632151
10,52,1524634939632172
10,52,1524634939632195
10,52,1524634939632216
10,52,1524634939632238
10,52,1524634939632260
10,52,1524634939632282
10,52,1524634939632303
10,52,1524634939632325
10,52,1524634939632346
10,52,1524634939632368
10,52,1524634939632393
10,52,1524634939632414
10,52,1524634939632435
10,52,1524634939632456
10,52,1524634939632477
10,52,1524634939632499
10,52,1524634939632521
10,52,1524634939632543
10,235932,1524634939632614
10,235932,1524634939632783
10,235932,1524634939632946
10,235932,1524634939633107
10,235932,1524634939633264
10,235932,1524634939633425
10,235932,1524634939634675
10,235932,1524634939635987
10,235932,1524634939636183
10,235932,1524634939636331
10,235836,1524634939637638
10,235932,1524634939637820
10,235932,1524634939638469
10,235932,1524634939638624
10,235932,1524634939638842
10,235932,1524634939639183
10,235932,1524634939639459
10,235932,1524634939639659
10,235932,1524634939639883
10,235932,1524634939640051
10,235932,1524634939640367
10,235932,1524634939640614
10,235932,1524634939640830
10,235932,1524634939641280
10,235932,1524634939642212
10,235932,1524634939642801
10,235932,1524634939643171
10,235932,1524634939643382
10,235932,1524634939644000
10,235932,1524634939644271
10,235932,1524634939644633
10,235932,1524634939644852
10,235932,1524634939645188
10,235932,1524634939645562
10,235932,1524634939645872
10,235932,1524634939646058
10,235932,1524634939646275
10,235932,1524634939646940
10,235932,1524634939647316
10,235932,1524634939647433
10,235932,1524634939647580
10,235932,1524634939647891
10,235932,1524634939648242
10,235932,1524634939648388
10,235932,1524634939648512
10,235932,1524634939648602
10,235932,1524634939648733
10,235932,1524634939648826
10,235932,1524634939648902
10,235932,1524634939648978
10,235836,1524634939649136
10,235932,1524634939649199
10,235932,1524634939649432
10,235932,1524634939649648
10,235932,1524634939649797
10,235932,1524634939650080
10,235932,1524634939650278
10,235932,1524634939650437
10,235932,1524634939650801
10,235932,1524634939651118
10,235932,1524634939651331
10,235932,1524634939651575
10,235932,1524634939651634
10,235932,1524634939651796
10,235932,1524634939652025
10,235932,1524634939652257
10,235932,1524634939652375
10,235932,1524634939652563
10,235932,1524634939652843
10,235932,1524634939653132
10,235932,1524634939653280
10,235932,1524634939653578
10,235932,1524634939653647
10,235932,1524634939653717
10,235932,1524634939653808
10,235932,1524634939653920
10,235932,1524634939654131
10,52,1524634939666348
10,52,1524634939666491
10,52,1524634939666514
10,52,1524634939666759
10,52,1524634939666780
10,52,1524634939666803
10,52,1524634939666824
10,52,1524634939666910
10,52,1524634939666947
10,52,1524634939666975
10,20,1524634939666996
10,52,1524634939667017
10,52,1524634939667038
10,52,1524634939667066
10,52,1524634939667097
10,52,1524634939667128
10,52,1524634939667149
10,52,1524634939667181
10,52,1524634939667205
10,52,1524634939667228
10,52,1524634939667249
10,52,1524634939667271
10,52,1524634939667294
10,52,1524634939667459
10,52,1524634939667547
10,52,1524634939667594
10,52,1524634939667616
10,52,1524634939667663
10,52,1524634939667685
10,52,1524634939667767
10,52,1524634939667957
10,52,1524634939668000
10,52,1524634939668041
10,52,1524634939668099
10,52,1524634939668122
10,52,1524634939668194
10,52,1524634939668237
10,52,1524634939668258
10,52,1524634939668280
10,52,1524634939668312
10,52,1524634939668333
10,52,1524634939668354
10,52,1524634939668385
10,52,1524634939668471
